Time,cX001,cX002,cX003,cX004,cX005,cX006,cX007,cX008,cX009,cX010,cX011,cX012,cX013,cX014,cX015,cX016,cX017,cX018,cX019,cX020
1288.886,0.22,,,0.07,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.51,,,0.14
1288.921,0.22,,-0.33,0.06,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.5,,,0.14
1288.956,0.22,,-0.33,0.06,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.5,,,0.14
1288.991,0.22,,0.33,0.05,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.49,,,0.15
1289.026,0.22,,,0.03,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.49,,,0.14
1289.061,0.22,,,0.03,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.49,,,0.14
1289.096,0.22,,,0.02,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.48,,,0.15
1289.131,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.48,,,0.14
1289.166,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.48,,,0.14
1289.201,0.22,,,-0.03,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.46,,,0.14
1289.236,0.22,,,-0.05,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.45,,,0.14
1289.271,0.22,,,-0.05,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.44,,,0.14
1289.306,0.22,,,-0.05,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.44,,,0.14
1289.341,0.22,,,-0.05,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.42,,,0.14
1289.376,0.22,,,-0.07,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.41,,,0.15
1289.411,0.22,,,-0.07,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.41,,,0.15
1289.446,0.22,,,-0.09,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.4,,,0.14
1289.481,0.22,,,-0.11,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.4,,,0.15
1289.516,0.22,,,-0.11,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.4,,,0.15
1289.551,0.22,,,-0.12,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.15
1289.586,0.22,,,-0.13,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.14
1289.621,0.22,,,-0.13,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.14
1289.656,0.22,,,-0.15,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.14
1289.691,0.22,,,-0.15,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.14
1289.726,0.22,,,-0.17,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.14
1289.761,0.22,,,-0.18,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.15
1289.796,0.22,,,-0.18,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.39,,,0.15
1289.831,0.22,,,-0.21,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.38,,,0.15
1289.866,0.22,,,-0.23,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.36,,,0.15
1289.901,0.22,,,-0.23,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.36,,,0.15
1289.936,0.22,,,-0.24,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.15
1289.971,0.22,,,-0.25,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.006,0.22,,,-0.25,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.041,0.22,,,-0.27,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.15
1290.076,0.22,,,-0.29,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.15
1290.111,0.22,,,-0.29,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.15
1290.146,0.22,,,-0.3,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.15
1290.181,0.22,,,-0.32,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.15
1290.216,0.22,,,-0.32,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.15
1290.251,0.22,,,-0.33,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.286,0.22,,,-0.35,,,0.1,-0.15,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.321,0.22,,,-0.35,,,0.1,-0.15,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.356,0.22,,,-0.35,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.391,0.22,,,-0.36,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.426,0.22,,,-0.36,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.461,0.22,,,-0.38,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.496,0.22,,,-0.39,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.531,0.22,,,-0.39,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.566,0.22,,,-0.39,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.15
1290.601,0.22,,,-0.4,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.636,0.22,,,-0.4,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.671,0.22,,,-0.41,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.706,0.22,,,-0.44,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.741,0.22,,,-0.44,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.776,0.22,,,-0.44,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.15
1290.811,0.22,,,-0.5,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.846,0.22,,,-0.5,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.35,,,0.14
1290.881,0.22,,,-0.53,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.34,,,0.14
1290.916,0.22,,,-0.54,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.32,,,0.14
1290.951,0.22,,,-0.54,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.32,,,0.14
1290.986,0.22,,,-0.55,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.31,,,0.14
1291.021,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.31,,,0.14
1291.056,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.31,,,0.14
1291.091,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.3,,,0.15
1291.126,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.29,,,0.14
1291.161,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.29,,,0.14
1291.196,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.28,,,0.15
1291.231,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.266,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.301,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.27,,,0.14
1291.336,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.371,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.406,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.29,,,0.14
1291.441,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.28,,,0.14
1291.476,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.28,,,0.14
1291.511,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.546,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.581,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.616,0.23,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.651,0.23,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.15
1291.686,0.23,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.15
1291.721,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.3,,,0.14
1291.756,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.3,,,0.15
1291.791,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.3,,,0.15
1291.826,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.29,,,0.15
1291.861,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.28,,,0.14
1291.896,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.26,,,0.14
1291.931,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.26,,,0.14
1291.966,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.26,,,0.15
1292.0,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.25,,,0.14
1292.035,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.25,,,0.14
1292.07,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.24,,,0.14
1292.105,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.23,,,0.14
1292.14,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.23,,,0.14
1292.175,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.23,,,0.15
1292.21,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.22,,,0.14
1292.245,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.22,,,0.14
1292.28,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.21,,,0.15
1292.315,0.23,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.22,,,0.14
1292.35,0.23,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.22,,,0.14
1292.385,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.21,,,0.15
1292.42,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.21,,,0.14
1292.455,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.21,,,0.14
1292.49,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.19,,,0.15
1292.525,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.21,,,0.15
1292.56,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.21,,,0.15
1292.595,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1292.63,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1292.665,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1292.7,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1292.735,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1292.77,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1292.805,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1292.84,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1292.875,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1292.91,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1292.945,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1292.98,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1293.015,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.05,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.085,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.12,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1293.155,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.19,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.225,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.26,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.295,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.33,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1293.365,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1293.4,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1293.435,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.47,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.505,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.54,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.14
1293.575,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.61,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.645,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.68,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.715,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.75,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.14
1293.785,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1293.82,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1293.855,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1293.89,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.925,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1293.96,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1293.995,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1294.03,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1294.065,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1294.1,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1294.135,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.15
1294.17,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.2,,,0.15
1294.205,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1294.24,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.2,,,0.14
1294.275,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.19,,,0.15
1294.31,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1294.345,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1294.38,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.415,0.23,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.45,0.23,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.485,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.15
1294.52,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.15
1294.555,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.15
1294.59,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.625,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.14
1294.66,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.14
1294.695,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.73,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1294.765,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1294.8,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.835,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.17,,,0.14
1294.87,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.17,,,0.14
1294.905,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.94,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1294.975,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.01,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.045,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.08,0.23,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.115,0.23,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.15,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.185,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.22,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.255,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.29,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.325,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.36,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.395,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.14
1295.43,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.14
1295.465,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.5,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.535,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.57,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.605,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.64,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.675,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.71,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.745,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.78,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.815,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.85,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1295.885,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.92,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1295.955,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.14
1295.99,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1296.025,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1296.06,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.15
1296.095,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.15
1296.13,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.18,,,0.15
1296.165,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.19,,,0.14
1296.2,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.19,,,0.15
1296.235,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.19,,,0.15
1296.27,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1296.305,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1296.34,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.18,,,0.14
1296.375,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.17,,,0.15
1296.41,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.17,,,0.14
1296.445,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.17,,,0.14
1296.48,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.17,,,0.15
1296.515,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.17,,,0.14
1296.55,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.17,,,0.14
1296.585,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.16,,,0.15
1296.62,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.16,,,0.14
1296.655,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.16,,,0.14
1296.69,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.16,,,0.15
1296.725,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.16,,,0.15
1296.76,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.16,,,0.15
1296.795,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.16,,,0.15
1296.83,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.15,,,0.15
1296.865,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.15,,,0.15
1296.9,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.14,,,0.15
1296.935,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.14,,,0.15
1296.97,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.14,,,0.15
1297.005,0.22,,,,,,0.09,-0.14,,0.08,0.39,-0.48,,,,,-0.16,,,0.14
1297.04,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.15,,,0.14
1297.075,0.22,,,,,,0.1,-0.14,,0.08,0.39,-0.48,,,,,-0.15,,,0.14
1297.11,0.23,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.15,,,0.15
1297.145,0.23,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.15,,,0.14
1297.18,0.23,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.15,,,0.14
1297.215,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.14,,,0.14
1297.25,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.14
1297.285,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.14
1297.32,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.14
1297.355,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.14
1297.39,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.14
1297.425,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.15
1297.46,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.14
1297.495,0.22,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.14
1297.53,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.12,,,0.15
1297.565,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.14,,,0.15
1297.6,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.14,,,0.15
1297.635,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.14,,,0.14
1297.67,0.23,,,,,,0.09,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.15
1297.705,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.15
1297.74,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.13,,,0.15
1297.775,0.22,,,,,,0.1,-0.14,,0.07,0.39,-0.48,,,,,-0.14,,,0.14
1297.81,0.22,,,,,,0.1,-0.14,,0.06,0.39,-0.48,,,,,-0.14,,,0.15
1297.845,0.22,,,,,,0.1,-0.14,,0.06,0.39,-0.48,,,,,-0.14,,,0.15
1297.88,0.22,,,,,,0.09,-0.14,,0.06,0.39,-0.48,,,,,-0.14,,,0.14
1297.915,0.22,,,,,,0.09,-0.14,,0.06,0.39,-0.48,,,,,-0.13,,,0.14
1297.95,0.22,,,,,,0.09,-0.14,,0.06,0.39,-0.48,,,,,-0.13,,,0.14
1297.985,0.22,,,,,,0.09,-0.14,,0.06,0.39,-0.48,,,,,-0.14,,,0.14
1298.02,0.22,,,,,,0.1,-0.14,,0.06,0.39,-0.48,,,,,-0.14,,,0.15
1298.055,0.22,,,,,,0.1,-0.14,,0.06,0.39,-0.48,,,,,-0.14,,,0.15
